,Rec_Id,speaker,timestamp,text,strategy,source,utterance_length,game_id,voted_for,end_role,votes_target,winner
15157,96,james,254,I disagree.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15158,100,james,266,No.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15159,102,james,267,I'm starting to question Mike is the seer.,['Accusation'],Youtube,8,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15160,104,james,272,"I don't know. I don't know. I don't know about this. I don't know about this... ""Oh, I'm backing you up now"" thing.",['No Strategy'],Youtube,23,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15161,106,james,283,"If I had to place a hunch just because I can't confirm my own story. I think the seer's in the middle, not the middle-middle, the middle three, but I was the drunk and I switched with the middle.",['Evidence'],Youtube,39,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15162,111,james,306,Why are you changing your story three fucking times would be my question.,['Accusation'],Youtube,13,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15163,115,james,319,"No, I wasn't the fucking werewolf. I was the drunk.","['Identity Declaration', 'Defense']",Youtube,10,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15164,122,james,340,You saw a troublemaker right there?,['Interrogation'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15165,124,james,343,Okay. Mike's not the fucking seer. I was the werewolf. I saw the werewolf right there.,"['Identity Declaration', 'Accusation', 'Evidence']",Youtube,16,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15166,127,james,349,"So, Justin's the fucking werewolf. If you...",['Accusation'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15167,130,james,353,Justin's the werewolf.,['Accusation'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15168,132,james,355,Yeah.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15169,137,james,365,"Gank Justin. Vote now... I don't want to wait ten, nine seconds.",['Call for Action'],Youtube,12,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15170,10,mike,36,Stupid Robert.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15171,19,mike,55,Don't steal both?,['No Strategy'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15172,26,mike,71,Yeah because we probably would've just voted out the lynched me or James. Cause we both thought we were still werewolves.,['No Strategy'],Youtube,21,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15173,36,mike,96,"Well I'm going to claim... I will claim the seer, but I will not say what I saw in the middle. And I did look in the middle.","['Identity Declaration', 'Defense']",Youtube,28,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15174,38,mike,105,I did look at that one.,['Evidence'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15175,40,mike,107,I'm not going to say.,['No Strategy'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15176,42,mike,109,"Because, two people are claiming drunk right now.",['Accusation'],Youtube,8,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15177,46,mike,125,There was a bit more hair everywhere?,['No Strategy'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15178,48,mike,132,She claimed...drunk,['Accusation'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15179,53,mike,142,And James isn't getting all huffy about it so I don't believe him.,['Accusation'],Youtube,13,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15180,57,mike,163,It's true.,['No Strategy'],Youtube,2,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15181,59,mike,167,Which one did you switch with?,['Interrogation'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15182,62,mike,171,So both of you claim you switched with the center?,['Interrogation'],Youtube,10,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15183,65,mike,181,That's bullshit because I was the seer.,"['Identity Declaration', 'Accusation']",Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15184,67,mike,187,So you did not see it.,['Interrogation'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15185,72,mike,203,I was the seer.,['Identity Declaration'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15186,75,mike,211,It was a werewolf.,['Evidence'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15187,77,mike,214,So both of you...,['No Strategy'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15188,82,mike,222,One of them's the minion.,['Evidence'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15189,84,mike,226,One of them's the werewolf. One of them's the minion.,['Evidence'],Youtube,10,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15190,89,mike,233,What the fuck is that for?,['Interrogation'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15191,92,mike,241,I think this is what's happening right now.,['No Strategy'],Youtube,8,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15192,95,mike,252,I think we're outnumbered.,['No Strategy'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15193,98,mike,258,I don't think it's fucked up.,['No Strategy'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15194,103,mike,271,I am the seer. I'm not lying.,"['Identity Declaration', 'Defense']",Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15195,105,mike,279,I don't about that either. I'm not involved in that.,['No Strategy'],Youtube,10,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15196,108,mike,301,And I would just...,['No Strategy'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15197,112,mike,309,Because he got the werewolf. You were the werewolf then and she was the minion.,['Accusation'],Youtube,15,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15198,121,mike,336,"Well, there was only one werewolf, cause I did see a werewolf and a troublemaker.",['Interrogation'],Youtube,15,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15199,123,mike,342,Yeah.,['Evidence'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15200,126,mike,348,Okay. That's it.,['No Strategy'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15201,128,mike,351,Did you actually...,['No Strategy'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15202,131,mike,354,And she's the drunk.,['Accusation'],Youtube,4,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15203,133,mike,355,Which one did you switch with? The center one?,['Interrogation'],Youtube,9,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15204,135,mike,358,So she's the troublemaker because I switched them because you both were claiming the center.,['Evidence'],Youtube,15,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Seer,justin,Werewolves
15205,12,caitlynn,40,Robber.,['No Strategy'],Youtube,1,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15206,33,caitlynn,87,That's a lie. Cause I was.,"['Identity Declaration', 'Accusation']",Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15207,49,caitlynn,133,I said I was the drunk.,['Identity Declaration'],Youtube,6,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15208,58,caitlynn,163,But if he said that I would not claim to be the drunk.,['Defense'],Youtube,13,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15209,61,caitlynn,168,I switched with the center.,['Evidence'],Youtube,5,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15210,79,caitlynn,218,"I'll say it was me, vote me.",['Call for Action'],Youtube,7,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15211,81,caitlynn,220,Center. I think.,['Evidence'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15212,118,caitlynn,324,"If he was the drunk, I looked at my card and looked at it really wrong.",['Identity Declaration'],Youtube,16,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15213,134,caitlynn,355,"The center, yeah.",['Evidence'],Youtube,3,game9 - ONE NIGHT ULTIMATE WEREWOLF  Retro 4,justin,Werewolf,justin,Werewolves
15214,2,justin,75,Oh here I go.,['No Strategy'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15215,4,justin,86,All right.,['No Strategy'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15216,9,justin,90,You robbed?,['Interrogation'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15217,13,justin,96,"Yeah, I can already tell.",['No Strategy'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15218,18,justin,107,Okay. Here's where things get a bit fucking fucky.,['Defense'],Youtube,9,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15219,22,justin,110,Because I was the robber and I can confirm Mitch was the seer.,"['Identity Declaration', 'Evidence']",Youtube,13,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15220,24,justin,118,"No one said their role. So, now I instinctively don't trust Caitlynn or Mike.","['Accusation', 'Defense']",Youtube,14,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15221,26,justin,124,"So I'm not saying you guys are wrong, just that I don't trust you. But I believe Mitchell's story.",['Defense'],Youtube,19,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15222,29,justin,132,Yes. Yes.,['Defense'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15223,32,justin,136,Yes.,['Defense'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15224,39,justin,151,What are you doing mate?,['Interrogation'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15225,41,justin,151,Arr.,['No Strategy'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15226,45,justin,161,We have three robbers and I'm the only one in my opinion that's telling the truth.,['Defense'],Youtube,16,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15227,47,justin,168,"Or we have werewolf, werewolf, minion?",['Interrogation'],Youtube,6,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15228,49,justin,172,Just one of these.,['Defense'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15229,51,justin,174,What do you say though?,['Interrogation'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15230,53,justin,175,Interesting.,['No Strategy'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15231,55,justin,177,So drop it here,['No Strategy'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15232,60,justin,188,And you robbed from James?,['Interrogation'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15233,62,justin,190,And you saw revealer?,['Interrogation'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15234,64,justin,191,I believe Mitchell even more now and you're even more suspicious to me.,['Accusation'],Youtube,13,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15235,68,justin,203,Because he obviously wasn't the revealer. He would've said it first and then got mad if someone took it.,"['Defense', 'Evidence']",Youtube,19,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15236,71,justin,217,"Yeah. We didn't accidentally shuffle three robbers in. That was a busy robber phase. We were just like,",['Evidence'],Youtube,18,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15237,77,justin,235,So troublemaker?,['Interrogation'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15238,82,justin,243,Do you know what I think it's the safest bet?,['Interrogation'],Youtube,10,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15239,84,justin,245,Killing James.,['Call for Action'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15240,88,justin,249,"No, I don't trust either of you guys to the point that one of you-","['Accusation', 'Evidence']",Youtube,15,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15241,90,justin,256,Because you're a tanner.,['Accusation'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15242,92,justin,260,Yeah. I think you are.,"['Accusation', 'Defense']",Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15243,95,justin,262,I'm not voting for Caitlynn. I'm voting for James.,"['Call for Action', 'Defense']",Youtube,9,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15244,101,justin,271,"Okay, I was a robber-","['Defense', 'Evidence']",Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15245,103,justin,275,I was the robber. I robbed from Mitchell.,"['Accusation', 'Defense']",Youtube,8,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15246,105,justin,277,Yes.,['No Strategy'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15247,107,justin,279,I believe. I'm just confirming his story and he said he saw these in the center.,"['Defense', 'Evidence']",Youtube,16,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15248,115,justin,291,What was I?,['Interrogation'],Youtube,3,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15249,119,justin,301,And you said you robbed from James and you may... He was a revealer.,[],Youtube,14,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15250,121,justin,307,You're a tanner?,['Interrogation'],Youtube,3,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15251,127,justin,320,Did anyone interact with James' card?,['Interrogation'],Youtube,6,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15252,130,justin,327,Why?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15253,132,justin,330,I was the robber.,['Identity Declaration'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15254,136,justin,334,I think one of you guys are both playing tanner-werewolf interference.,['Accusation'],Youtube,11,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15255,150,justin,376,You woke up at night?,['Interrogation'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15256,152,justin,378,What?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15257,157,justin,384,No one.,['No Strategy'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15258,160,justin,387,"Yeah, I robbed it from Mitchell.",['Evidence'],Youtube,6,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15259,165,justin,392,James?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,james,Werewolf,justin,Villagers
15260,6,mike,88,What?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15261,8,mike,90,I robbed.,['Evidence'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15262,10,mike,91,Nope.,['Defense'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15263,15,mike,98,Robbed from James.,['Evidence'],Youtube,3,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15264,21,mike,109,What?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15265,30,mike,132,"So, he's saying he robbed you?",['Interrogation'],Youtube,6,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15266,33,mike,136,"I mean, I robbed you and you were the revealer again.","['Interrogation', 'Defense']",Youtube,11,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15267,35,mike,142,Why?,['Interrogation'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15268,37,mike,149,Is the revealer? These two were werewolves.,['Interrogation'],Youtube,7,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15269,42,mike,151,Arr.,['No Strategy'],Youtube,1,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15270,44,mike,159,You're bold.,['Defense'],Youtube,2,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15271,57,mike,181,Revealer. That's what he's saying.,['Defense'],Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15272,59,mike,188,I still claiming robber.,['Defense'],Youtube,4,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15273,61,mike,189,James and I saw revealer.,"['Defense', 'Evidence']",Youtube,5,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
15274,63,mike,191,So he must have switched us back.,['Interrogation'],Youtube,7,game3 - ONE NIGHT ULTIMATE WEREWOLF 38  April 21st 2018,justin,Werewolf,justin,Villagers
